"tweet_id","label","subset","split","source"
"1205248834298728448","non-misogyny","MISOCORPUS","train","twitter"
"1205336541771509760","non-misogyny","MISOCORPUS","train","twitter"
"1206808770585780225","non-misogyny","MISOCORPUS","train","twitter"
"1207223939925188610","non-misogyny","MISOCORPUS","train","twitter"
"1207065460308611080","non-misogyny","MISOCORPUS","test","twitter"
"1206476556673134592","non-misogyny","MISOCORPUS","dev","twitter"
"1205608339775688704","non-misogyny","MISOCORPUS","train","twitter"
"1206182106285649920","non-misogyny","MISOCORPUS","dev","twitter"
"1205698929855270912","non-misogyny","MISOCORPUS","test","twitter"
"1207186244519763968","non-misogyny","MISOCORPUS","dev","twitter"
"1207201366092976128","non-misogyny","MISOCORPUS","train","twitter"
"1207322125117186049","non-misogyny","MISOCORPUS","train","twitter"
"1207488269824466944","non-misogyny","MISOCORPUS","test","twitter"
"1212957158737956864","non-misogyny","MISOCORPUS","dev","twitter"
"1207193635210637317","non-misogyny","MISOCORPUS","test","twitter"
"1207586268206505985","non-misogyny","MISOCORPUS","test","twitter"
"1207480686904561664","non-misogyny","MISOCORPUS","train","twitter"
"1205140301565837313","non-misogyny","MISOCORPUS","test","twitter"
"1207344809066807297","non-misogyny","MISOCORPUS","train","twitter"
"1204800381362016256","non-misogyny","MISOCORPUS","test","twitter"
"1206838905884073984","non-misogyny","MISOCORPUS","train","twitter"
"1207163571706191872","non-misogyny","MISOCORPUS","train","twitter"
"1204807821637931008","non-misogyny","MISOCORPUS","train","twitter"
"1205774426802929664","non-misogyny","MISOCORPUS","train","twitter"
"1206272751671169024","non-misogyny","MISOCORPUS","train","twitter"
"1205910382394654720","non-misogyny","MISOCORPUS","train","twitter"
"1205646090483183622","non-misogyny","MISOCORPUS","test","twitter"
"1205049496754884609","non-misogyny","MISOCORPUS","train","twitter"
"1205706530722631681","non-misogyny","MISOCORPUS","dev","twitter"
"1205344024015577088","non-misogyny","MISOCORPUS","test","twitter"
"1207291945292353538","non-misogyny","MISOCORPUS","test","twitter"
"1205585709240860674","non-misogyny","MISOCORPUS","train","twitter"
"1204921306178899968","non-misogyny","MISOCORPUS","train","twitter"
"1206408605538242560","non-misogyny","MISOCORPUS","train","twitter"
"1206567236296728576","non-misogyny","MISOCORPUS","test","twitter"
"1204479671326429190","non-misogyny","VARW","train","twitter"
"1209186928383410176","non-misogyny","MISOCORPUS","train","twitter"
"1205388716526723072","non-misogyny","VARW","train","twitter"
"1232656051889201154","non-misogyny","SELA","train","twitter"
"1236349357361901569","non-misogyny","SELA","train","twitter"
"1235548888460709888","non-misogyny","SELA","train","twitter"
"1214388936434429952","non-misogyny","SELA","test","twitter"
"1225439238684135426","non-misogyny","SELA","train","twitter"
"1237719952733417483","non-misogyny","SELA","test","twitter"
"1237593248643702784","non-misogyny","SELA","train","twitter"
"1229208873476775936","non-misogyny","SELA","test","twitter"
"1233166755155058690","non-misogyny","SELA","train","twitter"
"1207246709937627137","non-misogyny","MISOCORPUS","train","twitter"
"1206351739600822272","non-misogyny","MISOCORPUS","train","twitter"
"1206861455875854336","non-misogyny","MISOCORPUS","train","twitter"
"1210138184597852161","non-misogyny","MISOCORPUS","train","twitter"
"1211935003870990337","non-misogyny","MISOCORPUS","dev","twitter"
"1205570588439404544","non-misogyny","MISOCORPUS","test","twitter"
"1236928207154184192","non-misogyny","SELA","dev","twitter"
"1223926459871506433","non-misogyny","SELA","train","twitter"
"1205880046218612738","non-misogyny","MISOCORPUS","dev","twitter"
"1236741343105474560","non-misogyny","SELA","train","twitter"
"1206242476337565696","non-misogyny","MISOCORPUS","test","twitter"
"1206763445280006150","non-misogyny","MISOCORPUS","dev","twitter"
"1238489895422832645","non-misogyny","SELA","train","twitter"
"1203439486857875456","non-misogyny","SELA","dev","twitter"
"1221123509285531649","non-misogyny","SELA","train","twitter"
"1227925319602012160","non-misogyny","SELA","train","twitter"
"1246501849647263752","non-misogyny","SELA","train","twitter"
"1209099850844975104","non-misogyny","SELA","train","twitter"
"1237405947137536002","non-misogyny","SELA","train","twitter"
"1207001455305068546","non-misogyny","SELA","dev","twitter"
"1235114738318794756","non-misogyny","SELA","train","twitter"
"1209335204504121344","non-misogyny","SELA","dev","twitter"
"1245550695354417152","non-misogyny","SELA","test","twitter"
"1207661956053766145","non-misogyny","MISOCORPUS","train","twitter"
"1209292487476547584","non-misogyny","MISOCORPUS","dev","twitter"
"1209729742271909888","non-misogyny","MISOCORPUS","train","twitter"
"1207269216753201152","non-misogyny","MISOCORPUS","train","twitter"
"1203047289046081537","non-misogyny","VARW","dev","twitter"
"1204496035764154368","non-misogyny","VARW","train","twitter"
"1206492631561392128","non-misogyny","VARW","train","twitter"
"1204468506982567939","non-misogyny","VARW","train","twitter"
"1204786668584128512","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1207421987934609411","non-misogyny","VARW","train","twitter"
"1204772848478277632","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1204556345845985280","non-misogyny","VARW","train","twitter"
"1209731618337890304","non-misogyny","MISOCORPUS","train","twitter"
"1204757500706185221","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1203685704422895616","non-misogyny","VARW","test","twitter"
"1205439050460647424","non-misogyny","VARW","test","twitter"
"1208469075942412288","non-misogyny","VARW","test","twitter"
"1204743055649230848","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1204723029454008320","non-misogyny","MULTI:VARW+DDSS","dev","twitter"
"1211889891837140992","non-misogyny","MISOCORPUS","test","twitter"
"1206263180009230337","non-misogyny","VARW","dev","twitter"
"1206801134620418048","non-misogyny","DDSS","train","twitter"
"1206378231101886465","non-misogyny","DDSS","train","twitter"
"1207238787820077056","non-misogyny","MISOCORPUS","test","twitter"
"1210923191973171200","non-misogyny","MISOCORPUS","train","twitter"
"1209760547513737216","non-misogyny","DDSS","test","twitter"
"1206144237361758209","non-misogyny","DDSS","train","twitter"
"1209443413931769856","non-misogyny","MISOCORPUS","test","twitter"
"1204732553267220485","non-misogyny","DDSS","train","twitter"
"1207752513404973058","non-misogyny","MISOCORPUS","train","twitter"
"1204807090130313216","non-misogyny","MISOCORPUS","dev","twitter"
"1206060956876496901","non-misogyny","MISOCORPUS","train","twitter"
"1208567508095131648","non-misogyny","MISOCORPUS","train","twitter"
"1209005438739595265","non-misogyny","DDSS","test","twitter"
"1205872454620594178","non-misogyny","MISOCORPUS","dev","twitter"
"1212161545729445889","non-misogyny","MISOCORPUS","train","twitter"
"1208054415715971078","non-misogyny","MISOCORPUS","train","twitter"
"1205268594248081409","non-misogyny","MISOCORPUS","train","twitter"
"1212468699237666818","non-misogyny","SELA","train","twitter"
"1213052081587789825","non-misogyny","MISOCORPUS","train","twitter"
"1204525937552957443","non-misogyny","VARW","train","twitter"
"1205547926732312576","non-misogyny","MISOCORPUS","train","twitter"
"1211104473898258432","non-misogyny","MISOCORPUS","test","twitter"
"1202402979070001157","non-misogyny","MISOCORPUS","train","twitter"
"1235936087664668677","non-misogyny","SELA","train","twitter"
"1214381152460365825","non-misogyny","MISOCORPUS","test","twitter"
"1207888241761890305","non-misogyny","MISOCORPUS","train","twitter"
"1210273960203554816","non-misogyny","MISOCORPUS","test","twitter"
"1206725632052387841","non-misogyny","MISOCORPUS","test","twitter"
"1204498157528387584","non-misogyny","SELA","dev","twitter"
"1209805994429018113","non-misogyny","MISOCORPUS","train","twitter"
"1210923177406291968","non-misogyny","MISOCORPUS","train","twitter"
"1214139457751994368","non-misogyny","MISOCORPUS","train","twitter"
"1210258929512583174","non-misogyny","MISOCORPUS","train","twitter"
"1212176614802575360","non-misogyny","MISOCORPUS","test","twitter"
"1207420359458340865","non-misogyny","DDSS","dev","twitter"
"1207815285572550656","non-misogyny","SELA","test","twitter"
"1206234786999783428","non-misogyny","SELA","dev","twitter"
"1205880045857845248","non-misogyny","MISOCORPUS","dev","twitter"
"1204989173666656257","non-misogyny","SELA","train","twitter"
"1202995222378139650","non-misogyny","SELA","train","twitter"
"1206695499887038464","non-misogyny","MISOCORPUS","train","twitter"
"1204648615878307840","non-misogyny","SELA","train","twitter"
"1208887370189287426","non-misogyny","SELA","test","twitter"
"1204235956091588613","non-misogyny","SELA","train","twitter"
"1206438102144880641","non-misogyny","MISOCORPUS","train","twitter"
"1205720492692377600","non-misogyny","SELA","dev","twitter"
"1204264880578187264","non-misogyny","SELA","dev","twitter"
"1204388974648864769","non-misogyny","SELA","train","twitter"
"1207039438389469184","non-misogyny","SELA","dev","twitter"
"1202726856627064832","non-misogyny","SELA","dev","twitter"
"1204301014616162304","non-misogyny","SELA","train","twitter"
"1204692318986604544","non-misogyny","SELA","train","twitter"
"1204501654923436032","non-misogyny","SELA","train","twitter"
"1209212445438423041","non-misogyny","SELA","train","twitter"
"1205389319441133570","non-misogyny","MISOCORPUS","test","twitter"
"1214305681983123456","non-misogyny","MISOCORPUS","train","twitter"
"1207042788526825473","non-misogyny","MISOCORPUS","train","twitter"
"1214365990236102656","non-misogyny","MISOCORPUS","dev","twitter"
"1206340679099531264","non-misogyny","DDSS","test","twitter"
"1205608304505954311","non-misogyny","MISOCORPUS","dev","twitter"
"1212825780411125761","non-misogyny","MISOCORPUS","train","twitter"
"1211950022146830336","non-misogyny","MISOCORPUS","train","twitter"
"1205321291059867648","non-misogyny","MISOCORPUS","dev","twitter"
"1207375004360478721","non-misogyny","MISOCORPUS","test","twitter"
"1211104446974959616","non-misogyny","MISOCORPUS","train","twitter"
"1209428507656212480","non-misogyny","MISOCORPUS","train","twitter"
"1207329732326506496","non-misogyny","MISOCORPUS","train","twitter"
"1205261030408032256","non-misogyny","MISOCORPUS","test","twitter"
"1206740806238965760","non-misogyny","MISOCORPUS","train","twitter"
"1206046217626505216","non-misogyny","MISOCORPUS","dev","twitter"
"1205872427718381569","non-misogyny","DDSS","train","twitter"
"1210847716420603905","non-misogyny","MISOCORPUS","dev","twitter"
"1213535514088878080","non-misogyny","DDSS","train","twitter"
"1214215114020265985","non-misogyny","MISOCORPUS","train","twitter"
"1208069611037626374","non-misogyny","MISOCORPUS","train","twitter"
"1207344703764647936","non-misogyny","MISOCORPUS","train","twitter"
"1207276887174778882","non-misogyny","MISOCORPUS","train","twitter"
"1209262389432111104","non-misogyny","MISOCORPUS","test","twitter"
"1205540410753466369","non-misogyny","MISOCORPUS","train","twitter"
"1208356402860834821","non-misogyny","MISOCORPUS","test","twitter"
"1206189654023790595","non-misogyny","MISOCORPUS","train","twitter"
"1205374182655234048","non-misogyny","MISOCORPUS","train","twitter"
"1209896590162317312","non-misogyny","MISOCORPUS","train","twitter"
"1213082587213766658","non-misogyny","MISOCORPUS","test","twitter"
"1206197031586422784","non-misogyny","MISOCORPUS","train","twitter"
"1208582908879015942","non-misogyny","DDSS","train","twitter"
"1208477137960878080","non-misogyny","MISOCORPUS","dev","twitter"
"1206672846681866241","non-misogyny","MISOCORPUS","train","twitter"
"1214154631741358082","non-misogyny","MISOCORPUS","train","twitter"
"1214260362486407168","non-misogyny","DDSS","dev","twitter"
"1212991800652247040","non-misogyny","MISOCORPUS","train","twitter"
"1204777000579325953","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1205215071204511745","non-misogyny","VARW","train","twitter"
"1205098507109064708","non-misogyny","VARW","train","twitter"
"1204760993886351360","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1204548599494795264","non-misogyny","VARW","train","twitter"
"1204792763704913920","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1204040768639393793","non-misogyny","VARW","test","twitter"
"1204600269985763328","non-misogyny","MULTI:VARW+DDSS","dev","twitter"
"1207387722178056192","non-misogyny","VARW","dev","twitter"
"1209616603094106116","non-misogyny","VARW","train","twitter"
"1203712089291984896","non-misogyny","VARW","train","twitter"
"1205154777560158212","non-misogyny","VARW","test","twitter"
"1208905955796279302","non-misogyny","VARW","train","twitter"
"1204489053749559300","non-misogyny","VARW","train","twitter"
"1206300527681773568","non-misogyny","VARW","dev","twitter"
"1204700638422147072","non-misogyny","VARW","dev","twitter"
"1204692572070981633","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1204521169174618112","non-misogyny","VARW","train","twitter"
"1204538191019159554","non-misogyny","VARW","train","twitter"
"1204537065993592834","non-misogyny","VARW","dev","twitter"
"1214134010215051265","non-misogyny","VARW","train","twitter"
"1206499080844779521","non-misogyny","MISOCORPUS","train","twitter"
"1206801261842092032","non-misogyny","MISOCORPUS","dev","twitter"
"1206385929138638849","non-misogyny","MISOCORPUS","dev","twitter"
"1207352359237632008","non-misogyny","MISOCORPUS","train","twitter"
"1205313953536065537","non-misogyny","MISOCORPUS","test","twitter"
"1206952214427770881","non-misogyny","MISOCORPUS","train","twitter"
"1205547957115916288","non-misogyny","MISOCORPUS","dev","twitter"
"1206657788669308928","non-misogyny","MISOCORPUS","train","twitter"
"1205155347570274304","non-misogyny","MISOCORPUS","dev","twitter"
"1207722265166659584","non-misogyny","MISOCORPUS","train","twitter"
"1204868459776991233","non-misogyny","MISOCORPUS","train","twitter"
"1204792961738907648","non-misogyny","DDSS","train","twitter"
"1206159493110915072","non-misogyny","MISOCORPUS","train","twitter"
"1205902787772596226","non-misogyny","MISOCORPUS","train","twitter"
"1205132686618177536","non-misogyny","MISOCORPUS","test","twitter"
"1205883425556750337","non-misogyny","VARW","train","twitter"
"1205068191728312321","non-misogyny","VARW","dev","twitter"
"1207186101024235523","non-misogyny","MISOCORPUS","train","twitter"
"1204497912027373568","non-misogyny","VARW","train","twitter"
"1204564078317977600","non-misogyny","VARW","dev","twitter"
"1204544874361610240","non-misogyny","VARW","test","twitter"
"1204787107027390470","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1213623473274343434","non-misogyny","VARW","train","twitter"
"1204491347643846662","non-misogyny","VARW","dev","twitter"
"1204484861244977152","non-misogyny","VARW","train","twitter"
"1204606390569984000","non-misogyny","MULTI:VARW+DDSS","test","twitter"
"1205132389619552256","non-misogyny","VARW","train","twitter"
"1204596023764672513","non-misogyny","VARW","train","twitter"
"1212334798011817985","non-misogyny","VARW","train","twitter"
"1213772482425053185","non-misogyny","VARW","test","twitter"
"1204930036387721217","non-misogyny","VARW","test","twitter"
"1205230273253773312","non-misogyny","VARW","train","twitter"
"1204477823043457024","non-misogyny","VARW","train","twitter"
"1204742999869198337","non-misogyny","MULTI:VARW+DDSS","dev","twitter"
"1205410139278176256","non-misogyny","VARW","test","twitter"
"1204528830288936961","non-misogyny","VARW","test","twitter"
"1204776613591822336","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1204474584835280896","non-misogyny","VARW","train","twitter"
"1213630713569988610","non-misogyny","VARW","dev","twitter"
"1205400247389822977","non-misogyny","VARW","train","twitter"
"1204702051055415297","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1211782017756680192","non-misogyny","VARW","train","twitter"
"1204682249020596224","non-misogyny","MULTI:VARW+DDSS","test","twitter"
"1207069799651655681","non-misogyny","VARW","train","twitter"
"1205102184729391104","non-misogyny","VARW","test","twitter"
"1206531653146943488","non-misogyny","VARW","train","twitter"
"1204734543665782784","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1204480944796848128","non-misogyny","VARW","dev","twitter"
"1204626866109341696","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1204158589021097985","non-misogyny","VARW","test","twitter"
"1205253495688876033","non-misogyny","VARW","test","twitter"
"1206303918180974593","non-misogyny","VARW","test","twitter"
"1206016019971502080","non-misogyny","MISOCORPUS","train","twitter"
"1207140931759001603","non-misogyny","MISOCORPUS","test","twitter"
"1205102554109091840","non-misogyny","VARW","dev","twitter"
"1209477013356109824","non-misogyny","VARW","test","twitter"
"1205093803805302785","non-misogyny","VARW","train","twitter"
"1203038904531730434","non-misogyny","VARW","train","twitter"
"1204581566724411394","non-misogyny","VARW","dev","twitter"
"1204755679459893249","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1213627516130353153","non-misogyny","VARW","dev","twitter"
"1204592527271170051","non-misogyny","VARW","train","twitter"
"1204489709663248390","non-misogyny","VARW","dev","twitter"
"1205203736903266304","non-misogyny","VARW","train","twitter"
"1205136980646023176","non-misogyny","VARW","train","twitter"
"1205901268184633345","non-misogyny","VARW","train","twitter"
"1204578292617097216","non-misogyny","VARW","dev","twitter"
"1204499001061597192","non-misogyny","VARW","train","twitter"
"1204576535308636160","non-misogyny","VARW","train","twitter"
"1204498512555102213","non-misogyny","VARW","train","twitter"
"1203782859472982019","non-misogyny","VARW","dev","twitter"
"1204581353318019072","non-misogyny","VARW","train","twitter"
"1204660737039388677","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1204481677503938561","non-misogyny","VARW","train","twitter"
"1204746501089628160","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1204488472381149184","non-misogyny","VARW","test","twitter"
"1207348824332800000","non-misogyny","VARW","train","twitter"
"1206869082689228800","non-misogyny","MISOCORPUS","train","twitter"
"1206846427130990592","non-misogyny","MISOCORPUS","train","twitter"
"1207246650097459200","non-misogyny","MISOCORPUS","dev","twitter"
"1204785409978503168","non-misogyny","DDSS","train","twitter"
"1205149776960000000","non-misogyny","VARW","train","twitter"
"1204523693621166086","non-misogyny","VARW","dev","twitter"
"1204760783105773568","non-misogyny","MULTI:VARW+DDSS","train","twitter"
"1212087268745392135","non-misogyny","VARW","dev","twitter"
"1211104994667180033","non-misogyny","VARW","test","twitter"
"1203055744305782784","non-misogyny","VARW","dev","twitter"
"1204492345519030277","non-misogyny","VARW","train","twitter"
"1214122850036178946","non-misogyny","VARW","train","twitter"
"1204476768683360256","non-misogyny","VARW","train","twitter"
"1206974816856805377","non-misogyny","MISOCORPUS","train","twitter"
"1207427815400001538","non-misogyny","MISOCORPUS","dev","twitter"
"1204770312060948481","non-misogyny","DDSS","dev","twitter"
"1207488266037006336","non-misogyny","MISOCORPUS","train","twitter"
"1205336588974055425","non-misogyny","MISOCORPUS","test","twitter"
"1207692065687003141","non-misogyny","MISOCORPUS","train","twitter"
"1207390114390913025","non-misogyny","MISOCORPUS","dev","twitter"
"1207374976568844288","non-misogyny","MISOCORPUS","train","twitter"
"1206491612756545536","non-misogyny","MISOCORPUS","train","twitter"
"1206408538001747969","non-misogyny","MISOCORPUS","test","twitter"
"1206008462330793987","non-misogyny","MISOCORPUS","train","twitter"
"1207518418330701824","non-misogyny","MISOCORPUS","train","twitter"
"1207420272283811840","non-misogyny","MISOCORPUS","test","twitter"
"1205751778052124674","non-misogyny","MISOCORPUS","test","twitter"
"1207322140296564737","non-misogyny","MISOCORPUS","train","twitter"
"1206370857364443137","non-misogyny","MISOCORPUS","test","twitter"
"1206514248714719232","non-misogyny","MISOCORPUS","test","twitter"
"1207737366779244551","non-misogyny","MISOCORPUS","dev","twitter"
"1204792964855152640","non-misogyny","DDSS","train","twitter"
"1206703040654393344","non-misogyny","MISOCORPUS","train","twitter"
"1207118248128524288","non-misogyny","MISOCORPUS","dev","twitter"
"1205593271168327681","non-misogyny","MISOCORPUS","test","twitter"
"1204853361062879232","non-misogyny","MISOCORPUS","train","twitter"
"1206257655326609408","non-misogyny","MISOCORPUS","train","twitter"
"1207488244474097664","non-misogyny","MISOCORPUS","train","twitter"
"1207601479424589826","non-misogyny","MISOCORPUS","dev","twitter"
"1206348196252798976","non-misogyny","MISOCORPUS","train","twitter"
"1206582292648468482","non-misogyny","MISOCORPUS","test","twitter"
"1207080548142858240","non-misogyny","MISOCORPUS","train","twitter"
"1206733245255241733","non-misogyny","MISOCORPUS","train","twitter"
"1207118231690977288","non-misogyny","MISOCORPUS","test","twitter"
"1206657788883193856","non-misogyny","MISOCORPUS","train","twitter"
"1207057933684658185","non-misogyny","MISOCORPUS","train","twitter"
"1205457344987090944","non-misogyny","MISOCORPUS","test","twitter"
"1206416155654660096","non-misogyny","MISOCORPUS","train","twitter"
"1206310513535270917","non-misogyny","MISOCORPUS","train","twitter"
"1206695283863834624","non-misogyny","MISOCORPUS","dev","twitter"
"1204913296337514496","non-misogyny","SELA","train","twitter"
"1206695500432510976","non-misogyny","MISOCORPUS","train","twitter"
"1210248795998576640","non-misogyny","SELA","train","twitter"
"1207388946256322563","non-misogyny","SELA","train","twitter"
"1212844086106972160","non-misogyny","SELA","train","twitter"
"1214199739832504320","non-misogyny","SELA","test","twitter"
"1213551328506630148","non-misogyny","SELA","dev","twitter"
"1211600267218735104","non-misogyny","SELA","train","twitter"
"1206986019133886465","non-misogyny","MULTI:SELA+VARW","train","twitter"
"1214085338232238080","non-misogyny","SELA","dev","twitter"
"1211337941999640576","non-misogyny","SELA","dev","twitter"
"1213958330768601091","non-misogyny","SELA","test","twitter"
"1207455314070642688","non-misogyny","MISOCORPUS","train","twitter"
"1204831392607227905","non-misogyny","SELA","test","twitter"
"1211659981906481153","non-misogyny","SELA","train","twitter"
"1207221051018625025","non-misogyny","SELA","train","twitter"
"1207254003995873280","non-misogyny","SELA","dev","twitter"
"1213770523425099777","non-misogyny","SELA","train","twitter"
"1204821148418084867","non-misogyny","SELA","train","twitter"
"1206664827420258304","non-misogyny","SELA","train","twitter"
"1213761598025850880","non-misogyny","SELA","train","twitter"
"1205155385788813313","non-misogyny","SELA","test","twitter"
"1230219885252403202","non-misogyny","SELA","test","twitter"
"1210591856431681536","non-misogyny","SELA","train","twitter"
"1210490559703453696","non-misogyny","SELA","train","twitter"
"1209367122608115712","non-misogyny","SELA","train","twitter"
"1213853734746370049","non-misogyny","SELA","train","twitter"
"1205118577692553217","non-misogyny","SELA","train","twitter"
"1209225573219930117","non-misogyny","SELA","train","twitter"
"1205272774366896129","non-misogyny","SELA","train","twitter"
"1212942745624629248","non-misogyny","SELA","train","twitter"
"1211067331646050305","non-misogyny","SELA","train","twitter"
"1205098645818875904","non-misogyny","SELA","train","twitter"
"1209613698932842496","non-misogyny","SELA","test","twitter"
"1211940835966799873","non-misogyny","SELA","train","twitter"
"1209160347128492033","non-misogyny","SELA","train","twitter"
"1210540939078447106","non-misogyny","SELA","train","twitter"
"1213902977393725442","non-misogyny","SELA","train","twitter"
"1207065435964923904","non-misogyny","MISOCORPUS","train","twitter"
"1206906699677876224","non-misogyny","MISOCORPUS","train","twitter"
"1207465435001737216","non-misogyny","MISOCORPUS","train","twitter"
"1207458014896295936","non-misogyny","MISOCORPUS","train","twitter"
"1207065390515396609","non-misogyny","MISOCORPUS","test","twitter"
"1207065397066948609","non-misogyny","MISOCORPUS","test","twitter"
"1207065401810702341","non-misogyny","MISOCORPUS","train","twitter"
"1207065441123872769","non-misogyny","MISOCORPUS","dev","twitter"
"1204847389384888321","non-misogyny","MULTI:SELA+VARW","train","twitter"
"1207057861400055809","non-misogyny","MISOCORPUS","dev","twitter"
"1207057951371825154","non-misogyny","MISOCORPUS","test","twitter"
"1207065377890545674","non-misogyny","MISOCORPUS","test","twitter"
"1207057962562445331","non-misogyny","MISOCORPUS","dev","twitter"
"1207050334205620224","non-misogyny","MISOCORPUS","test","twitter"
"1207042783963500546","non-misogyny","MISOCORPUS","dev","twitter"
"1211723518083321857","non-misogyny","SELA","train","twitter"
"1213937702351060994","non-misogyny","SELA","train","twitter"
"1207343185829208066","non-misogyny","SELA","train","twitter"
"1204900996771651584","non-misogyny","SELA","train","twitter"
"1208219831738220545","non-misogyny","SELA","train","twitter"
"1205641088997961730","non-misogyny","SELA","test","twitter"
"1208057087269445632","non-misogyny","SELA","test","twitter"
"1208059273487491073","non-misogyny","SELA","train","twitter"
"1210280438834630657","non-misogyny","SELA","train","twitter"
"1204759642787778563","non-misogyny","SELA","train","twitter"
"1207296657727119361","non-misogyny","SELA","train","twitter"
"1211896770910969856","non-misogyny","SELA","train","twitter"
"1210513606938431488","non-misogyny","SELA","train","twitter"
"1212838809018281986","non-misogyny","SELA","dev","twitter"
"1202312830340481027","non-misogyny","VARW","dev","twitter"
"1211682159058137088","non-misogyny","SELA","dev","twitter"
"1206455173666750464","non-misogyny","SELA","test","twitter"
"1207049246509285379","non-misogyny","SELA","test","twitter"
"1211989828201598978","non-misogyny","SELA","train","twitter"
"1210944733381644289","non-misogyny","SELA","dev","twitter"
"1213795604586995712","non-misogyny","SELA","train","twitter"
"1207035040368119809","non-misogyny","MISOCORPUS","train","twitter"
"1207487808199376896","non-misogyny","MISOCORPUS","train","twitter"
"1207555637384826882","non-misogyny","MISOCORPUS","train","twitter"
"1207555879177900032","non-misogyny","MISOCORPUS","test","twitter"
"1207494955087941633","non-misogyny","MISOCORPUS","train","twitter"
"1207495149292544002","non-misogyny","MISOCORPUS","dev","twitter"
"1207495311469535232","non-misogyny","MISOCORPUS","train","twitter"
"1207495709500551169","non-misogyny","MISOCORPUS","train","twitter"
"1207488228690944001","non-misogyny","MISOCORPUS","dev","twitter"
"1208605582489317378","non-misogyny","MISOCORPUS","train","twitter"
"1207480171944710144","non-misogyny","MISOCORPUS","dev","twitter"
"1207503321738678277","non-misogyny","MISOCORPUS","test","twitter"
"1207480246569705475","non-misogyny","MISOCORPUS","test","twitter"
"1207472503167299584","non-misogyny","MISOCORPUS","dev","twitter"
"1205506496550715399","non-misogyny","MULTI:SELA+VARW","train","twitter"
"1207472619957760002","non-misogyny","MISOCORPUS","test","twitter"
"1207282763084238851","non-misogyny","SELA","train","twitter"
"1207988767778197504","non-misogyny","MISOCORPUS","train","twitter"
"1207472800006582274","non-misogyny","MISOCORPUS","train","twitter"
"1205129833061195776","non-misogyny","SELA","dev","twitter"
"1207989221782368256","non-misogyny","MISOCORPUS","test","twitter"
"1207255306956419072","non-misogyny","SELA","train","twitter"
"1207395610778853377","non-misogyny","SELA","dev","twitter"
"1206704021408538624","non-misogyny","SELA","train","twitter"
"1207655412725628928","non-misogyny","SELA","train","twitter"
"1205059589345075200","non-misogyny","SELA","dev","twitter"
"1209381695960403968","non-misogyny","MISOCORPUS","test","twitter"
"1207984212667703296","non-misogyny","MISOCORPUS","train","twitter"
"1207992713410428929","non-misogyny","MISOCORPUS","train","twitter"
"1209025099166302208","non-misogyny","MISOCORPUS","train","twitter"
"1208466980661080065","non-misogyny","MISOCORPUS","train","twitter"
"1208072070921359365","non-misogyny","MISOCORPUS","train","twitter"
"1208078557358043137","non-misogyny","MISOCORPUS","train","twitter"
"1208004118838689792","non-misogyny","MISOCORPUS","train","twitter"
"1207472773368569857","non-misogyny","MISOCORPUS","train","twitter"
"1207473103254835201","non-misogyny","MISOCORPUS","train","twitter"
"1208459802118103040","non-misogyny","SELA","train","twitter"
"1207295304753696769","non-misogyny","SELA","train","twitter"
"1210239933786546177","non-misogyny","SELA","dev","twitter"
"1205122701934903298","non-misogyny","SELA","train","twitter"
"1205207427781742592","non-misogyny","SELA","train","twitter"
"1229682790519713793","non-misogyny","SELA","train","twitter"
"1228783625216372736","non-misogyny","SELA","train","twitter"
"1207011578366873603","non-misogyny","SELA","train","twitter"
"1213753835681771520","non-misogyny","SELA","train","twitter"
"1207525596466733057","non-misogyny","MISOCORPUS","test","twitter"
"1206564485785362432","non-misogyny","MULTI:SELA+VARW","train","twitter"
"1217554746388729856","non-misogyny","SELA","train","twitter"
"1210676828475740161","non-misogyny","SELA","train","twitter"
"1204867815544627200","non-misogyny","SELA","train","twitter"
"1210869400716431361","non-misogyny","SELA","train","twitter"
"1205429453616234496","non-misogyny","SELA","test","twitter"
"1207465391792041984","non-misogyny","MISOCORPUS","train","twitter"
"1207501943523819523","non-misogyny","MISOCORPUS","train","twitter"
"1207480292488941569","non-misogyny","MISOCORPUS","train","twitter"
"1207540361477984256","non-misogyny","MISOCORPUS","train","twitter"
"1207555758352666624","non-misogyny","MISOCORPUS","dev","twitter"
"1207503107124613120","non-misogyny","MISOCORPUS","train","twitter"
"1207502346361720833","non-misogyny","MISOCORPUS","dev","twitter"
"1207555944533544960","non-misogyny","MISOCORPUS","test","twitter"
